coverage_onestep,coverage_twostep,coverage_relative_%
56,71,26.785714285714285
15,15,0.0
52,101,94.23076923076923
52,85,63.46153846153846
46,99,115.21739130434783
59,101,71.1864406779661
48,98,104.16666666666667
37,36,-2.7027027027027026
48,69,43.75
43,47,9.30232558139535
33,46,39.39393939393939
45,58,28.888888888888886
15,76,406.66666666666663
15,73,386.6666666666667
24,26,8.333333333333332
51,71,39.21568627450981
39,40,2.564102564102564
50,66,32.0
9,9,0.0
36,58,61.111111111111114
15,15,0.0
8,8,0.0
52,101,94.23076923076923
47,56,19.148936170212767
38,41,7.894736842105263
34,43,26.47058823529412
49,62,26.53061224489796
47,78,65.95744680851064
28,30,7.142857142857142
56,93,66.07142857142857
47,51,8.51063829787234
21,21,0.0
51,73,43.13725490196079
53,93,75.47169811320755
59,89,50.847457627118644
26,28,7.6923076923076925
6,6,0.0
42,44,4.761904761904762
27,27,0.0
29,45,55.172413793103445
56,100,78.57142857142857
39,47,20.51282051282051
5,5,0.0
29,33,13.793103448275861
20,24,20.0
39,44,12.82051282051282
54,93,72.22222222222221
44,101,129.54545454545453
52,76,46.15384615384615
27,29,7.4074074074074066
47,61,29.78723404255319
9,9,0.0
28,28,0.0
40,84,110.00000000000001
43,42,-2.3255813953488373
22,19,-13.636363636363635
37,46,24.324324324324326
52,69,32.69230769230769
39,46,17.94871794871795
5,5,0.0
29,30,3.4482758620689653
50,59,18.0
51,61,19.607843137254903
36,43,19.444444444444446
48,77,60.416666666666664
18,19,5.555555555555555
24,24,0.0
43,43,0.0
43,70,62.7906976744186
40,42,5.0
42,81,92.85714285714286
38,45,18.421052631578945
40,37,-7.5
7,7,0.0
43,66,53.48837209302325
14,14,0.0
51,71,39.21568627450981
59,80,35.59322033898305
28,51,82.14285714285714
34,40,17.647058823529413
19,20,5.263157894736842
49,81,65.3061224489796
7,7,0.0
7,7,0.0
20,20,0.0
18,29,61.111111111111114
45,65,44.44444444444444
51,101,98.0392156862745
9,9,0.0
47,67,42.5531914893617
26,28,7.6923076923076925
44,57,29.545454545454547
5,5,0.0
53,84,58.490566037735846
47,77,63.829787234042556
51,54,5.88235294117647
6,6,0.0
40,44,10.0
48,53,10.416666666666668
45,45,0.0
32,49,53.125
17,17,0.0
53,89,67.9245283018868
5,5,0.0
5,5,0.0
10,10,0.0
4,4,0.0
6,6,0.0
46,101,119.56521739130434
39,43,10.256410256410255
9,9,0.0
23,47,104.34782608695652
20,20,0.0
20,59,195.0
23,44,91.30434782608695
58,65,12.068965517241379
28,66,135.71428571428572
37,39,5.405405405405405
6,6,0.0
16,72,350.0
37,63,70.27027027027027
28,28,0.0
40,45,12.5
47,84,78.72340425531915
54,101,87.03703703703704
21,18,-14.285714285714285
25,30,20.0
31,68,119.35483870967742
39,39,0.0
7,7,0.0
17,27,58.82352941176471
17,90,429.4117647058823
22,40,81.81818181818183
1,100,9900.0
24,87,262.5
7,4,-42.857142857142854
5,5,0.0
2,2,0.0
26,79,203.84615384615384
