coverage_onestep,coverage_twostep,coverage_relative_%
11,11,0.0
26,26,0.0
36,53,47.22222222222222
24,24,0.0
29,35,20.689655172413794
23,32,39.130434782608695
38,43,13.157894736842104
24,48,100.0
25,35,40.0
49,68,38.775510204081634
28,45,60.71428571428571
58,78,34.48275862068966
14,14,0.0
23,38,65.21739130434783
30,52,73.33333333333333
27,40,48.148148148148145
22,56,154.54545454545453
29,47,62.06896551724138
25,47,88.0
44,46,4.545454545454546
27,48,77.77777777777779
25,53,112.00000000000001
18,24,33.33333333333333
24,40,66.66666666666666
48,69,43.75
32,53,65.625
25,45,80.0
55,83,50.90909090909091
28,46,64.28571428571429
23,41,78.26086956521739
26,45,73.07692307692307
26,42,61.53846153846154
18,18,0.0
49,51,4.081632653061225
23,23,0.0
20,44,120.0
38,42,10.526315789473683
58,71,22.413793103448278
45,76,68.88888888888889
27,47,74.07407407407408
53,67,26.41509433962264
24,46,91.66666666666666
24,34,41.66666666666667
26,40,53.84615384615385
22,41,86.36363636363636
31,44,41.935483870967744
52,52,0.0
20,22,10.0
51,69,35.294117647058826
35,79,125.71428571428571
28,37,32.142857142857146
23,25,8.695652173913043
27,52,92.5925925925926
24,23,-4.166666666666666
44,50,13.636363636363635
28,52,85.71428571428571
18,19,5.555555555555555
23,49,113.04347826086956
3,13,333.33333333333337
33,32,-3.0303030303030303
42,41,-2.380952380952381
24,44,83.33333333333334
20,35,75.0
26,26,0.0
33,45,36.36363636363637
27,39,44.44444444444444
25,47,88.0
23,34,47.82608695652174
32,52,62.5
47,81,72.3404255319149
25,44,76.0
32,32,0.0
48,77,60.416666666666664
53,64,20.754716981132077
30,47,56.666666666666664
25,44,76.0
55,55,0.0
45,65,44.44444444444444
25,45,80.0
21,46,119.04761904761905
5,15,200.0
27,67,148.14814814814815
33,35,6.0606060606060606
30,43,43.333333333333336
29,43,48.275862068965516
21,56,166.66666666666669
18,33,83.33333333333334
20,35,75.0
21,24,14.285714285714285
24,50,108.33333333333333
19,48,152.63157894736844
22,35,59.09090909090909
30,44,46.666666666666664
31,38,22.58064516129032
34,51,50.0
32,58,81.25
45,51,13.333333333333334
27,44,62.96296296296296
50,67,34.0
27,40,48.148148148148145
30,34,13.333333333333334
23,51,121.73913043478262
59,67,13.559322033898304
24,38,58.333333333333336
20,34,70.0
27,42,55.55555555555556
11,14,27.27272727272727
45,68,51.11111111111111
33,54,63.63636363636363
22,50,127.27272727272727
24,31,29.166666666666668
53,75,41.509433962264154
24,42,75.0
25,38,52.0
29,45,55.172413793103445
16,15,-6.25
32,55,71.875
20,39,95.0
27,44,62.96296296296296
28,42,50.0
25,60,140.0
44,50,13.636363636363635
23,39,69.56521739130434
26,39,50.0
21,45,114.28571428571428
30,34,13.333333333333334
21,37,76.19047619047619
49,78,59.183673469387756
26,46,76.92307692307693
29,45,55.172413793103445
47,81,72.3404255319149
23,47,104.34782608695652
23,39,69.56521739130434
33,34,3.0303030303030303
21,40,90.47619047619048
25,45,80.0
39,37,-5.128205128205128
31,32,3.225806451612903
50,65,30.0
26,57,119.23076923076923
27,52,92.5925925925926
32,48,50.0
50,71,42.0
30,46,53.333333333333336
