coverage_anchors,coverage_twostep,coverage_relative_%
7,6,-14.285714285714285
5,7,40.0
10,8,-20.0
4,3,-25.0
12,3,-75.0
2,7,250.0
3,5,66.66666666666666
3,2,-33.33333333333333
5,3,-40.0
9,6,-33.33333333333333
10,6,-40.0
16,7,-56.25
7,3,-57.14285714285714
3,9,200.0
9,10,11.11111111111111
12,1,-91.66666666666666
14,6,-57.14285714285714
41,3,-92.6829268292683
4,9,125.0
7,5,-28.57142857142857
5,3,-40.0
6,1,-83.33333333333334
5,1,-80.0
5,5,0.0
15,6,-60.0
19,3,-84.21052631578947
2,7,250.0
5,2,-60.0
8,4,-50.0
28,1,-96.42857142857143
1,1,0.0
6,3,-50.0
4,5,25.0
6,4,-33.33333333333333
17,5,-70.58823529411765
12,6,-50.0
14,6,-57.14285714285714
