coverage_onestep,coverage_twostep,coverage_relative_%
21,23,9.523809523809524
57,89,56.14035087719298
23,36,56.52173913043478
47,76,61.702127659574465
3,11,266.66666666666663
31,47,51.61290322580645
22,31,40.909090909090914
43,51,18.6046511627907
26,47,80.76923076923077
33,62,87.87878787878788
27,59,118.5185185185185
18,18,0.0
22,22,0.0
21,40,90.47619047619048
13,13,0.0
26,26,0.0
43,85,97.67441860465115
14,18,28.57142857142857
24,44,83.33333333333334
20,40,100.0
21,47,123.80952380952381
18,18,0.0
37,45,21.62162162162162
43,50,16.27906976744186
16,18,12.5
26,45,73.07692307692307
51,77,50.98039215686274
51,72,41.17647058823529
25,41,64.0
31,46,48.38709677419355
21,33,57.14285714285714
9,14,55.55555555555556
28,29,3.571428571428571
24,26,8.333333333333332
26,49,88.46153846153845
33,33,0.0
16,16,0.0
40,36,-10.0
8,8,0.0
27,36,33.33333333333333
4,9,125.0
24,35,45.83333333333333
27,32,18.51851851851852
27,30,11.11111111111111
12,18,50.0
22,28,27.27272727272727
29,42,44.827586206896555
29,28,-3.4482758620689653
21,32,52.38095238095239
24,31,29.166666666666668
50,52,4.0
33,33,0.0
21,32,52.38095238095239
22,42,90.9090909090909
22,38,72.72727272727273
18,29,61.111111111111114
35,39,11.428571428571429
31,36,16.129032258064516
14,19,35.714285714285715
30,45,50.0
